,0,1,2,3,4,5,6,7,8
261,17.0,0.0,0.0,4.25,0.0,0.0,4.251231675622993,-0.00343784753970755,-0.0008446376932224901
262,17.0,0.0,2.0,4.25,0.0,0.5,4.250477551886682,-0.0008184310753418562,0.4989908551811583
263,17.0,0.0,4.0,4.25,0.0,1.0,4.249811815246693,0.0018429673570489115,0.9991182166497954
264,17.0,2.0,0.0,4.25,0.5,0.0,4.251082282546702,0.49655344314210326,-0.003591250817861184
265,17.0,2.0,2.0,4.25,0.5,0.5,4.250462593828928,0.49918842280589387,0.49644919094178797
266,17.0,2.0,4.0,4.25,0.5,1.0,4.24989645517479,0.5018982953884288,0.9963661934664716
267,17.0,4.0,0.0,4.25,1.0,0.0,4.251007610304615,0.996610433307782,-0.006860877910732405
268,17.0,4.0,2.0,4.25,1.0,0.5,4.250430831808943,0.9991719673269919,0.493993677574325
269,17.0,4.0,4.0,4.25,1.0,1.0,4.249891284411042,1.0018480351265326,0.9937524403796381
270,18.0,0.0,0.0,4.5,0.0,0.0,4.50131537690016,-0.0026609575359366885,0.0004063203777863616
271,18.0,0.0,1.0,4.5,0.0,0.25,4.500487859032186,-0.0012869878538849782,0.25051442536829843
272,18.0,0.0,2.0,4.5,0.0,0.5,4.5002161321114516,-3.798107356586179e-06,0.5008041381773193
273,18.0,0.0,3.0,4.5,0.0,0.75,4.499865415848583,0.001563611077025571,0.7506711551569345
274,18.0,0.0,4.0,4.5,0.0,1.0,4.499489099854362,0.0030802403364630325,1.0005733584858603
275,18.0,1.0,0.0,4.5,0.25,0.0,4.501016456230712,0.24727741267421674,-0.000756613225819133
276,18.0,1.0,2.0,4.5,0.25,0.5,4.500131389980163,0.2500018059263963,0.4992965844812495
277,18.0,1.0,4.0,4.5,0.25,1.0,4.499431804387461,0.25299831966991165,0.999201148363322
278,18.0,2.0,0.0,4.5,0.5,0.0,4.500758687561062,0.4971995457781069,-0.002093771547057731
279,18.0,2.0,1.0,4.5,0.5,0.25,4.500246587534513,0.49864944370922054,0.2479153179998799
280,18.0,2.0,2.0,4.5,0.5,0.5,4.500059138199749,0.5000193582117625,0.4978186765173476
281,18.0,2.0,3.0,4.5,0.5,0.75,4.499716931940396,0.5014901116781786,0.7478180750972169
282,18.0,2.0,4.0,4.5,0.5,1.0,4.499354906917991,0.502925906653144,0.9978323308661583
283,18.0,3.0,0.0,4.5,0.75,0.0,4.500704680509929,0.7472535380495549,-0.0025836090006283265
284,18.0,3.0,2.0,4.5,0.75,0.5,4.499992545809725,0.75003083606994,0.49625299362659686
285,18.0,3.0,4.0,4.5,0.75,1.0,4.499329443977725,0.7528895542816887,0.9964489461075479
286,18.0,4.0,0.0,4.5,1.0,0.0,4.500493596540312,0.9972823254507938,-0.0030117629750142263
287,18.0,4.0,1.0,4.5,1.0,0.25,4.499977356988349,0.9986652969185852,0.24592370547194523
288,18.0,4.0,2.0,4.5,1.0,0.5,4.499940871890855,1.0000684046827157,0.4947895768431483
289,18.0,4.0,3.0,4.5,1.0,0.75,4.499599626165242,1.0015765707272284,0.7448750851948103
290,18.0,4.0,4.0,4.5,1.0,1.0,4.499335054067411,1.00285828900087,0.995033254791457
291,19.0,0.0,0.0,4.75,0.0,0.0,4.75094805392173,-0.001748012389989792,0.0017471000359965492
292,19.0,0.0,2.0,4.75,0.0,0.5,4.750550458992956,0.0010139193520024281,0.5014193870322534
293,19.0,0.0,4.0,4.75,0.0,1.0,4.75058232343081,0.003917616790728468,1.0016764901588129
294,19.0,2.0,0.0,4.75,0.5,0.0,4.750697380381982,0.4983640298445887,-0.0011311662951652532
295,19.0,2.0,2.0,4.75,0.5,0.5,4.750313016521966,0.50097532540981,0.49886513571289903
296,19.0,2.0,4.0,4.75,0.5,1.0,4.750371515292979,0.5038278749133185,0.9988379812621442
297,19.0,4.0,0.0,4.75,1.0,0.0,4.750425549626933,0.998270088418794,-0.004874487357420639
298,19.0,4.0,2.0,4.75,1.0,0.5,4.750143814022685,1.000947724966818,0.4963238319947248
299,19.0,4.0,4.0,4.75,1.0,1.0,4.750307715509082,1.0038964928479832,0.995995636563798
300,20.0,0.0,0.0,5.0,0.0,0.0,5.000561625242441,-0.0007779237435979585,0.0007451562588870495
301,20.0,0.0,1.0,5.0,0.0,0.25,5.000862192441447,0.0002896582309618312,0.2514178647011705
302,20.0,0.0,2.0,5.0,0.0,0.5,5.0008550923112765,0.0014734801354529103,0.5015471907380945
303,20.0,0.0,3.0,5.0,0.0,0.75,5.000636108744516,0.0032293948318849863,0.7516910803022641
304,20.0,0.0,4.0,5.0,0.0,1.0,5.000164940587181,0.020837536241722045,4.6015782712742705
305,20.0,1.0,0.0,5.0,0.25,0.0,5.000622597814461,0.2491037354948599,0.0
306,20.0,1.0,2.0,5.0,0.25,0.5,5.000834296625214,0.2514901079794138,0.5003039817372879
307,20.0,1.0,4.0,5.0,0.25,1.0,5.000244296583485,0.2707196793578897,4.600186568270261
308,20.0,2.0,0.0,5.0,0.5,0.0,5.000742880922202,0.4990552621820142,0.0
309,20.0,2.0,1.0,5.0,0.5,0.25,5.000778180784546,0.5001948178787161,0.24934169181561086
310,20.0,2.0,2.0,5.0,0.5,0.5,5.000808228129771,0.5015021190142475,0.49891674571914507
311,20.0,2.0,3.0,5.0,0.5,0.75,5.000849678586722,0.5033098003905286,0.7488761506495076
312,20.0,2.0,4.0,5.0,0.5,1.0,5.000340145175363,0.520607993612518,4.598861927235587
313,20.0,3.0,0.0,5.0,0.75,0.0,5.000758002403943,0.7490346804610147,0.0
314,20.0,3.0,2.0,5.0,0.75,0.5,5.000746540721201,0.7516290163351493,0.49753698975800353
315,20.0,3.0,4.0,5.0,0.75,1.0,5.00037488084101,0.7709532533710232,4.597445095923637
316,20.0,4.0,0.0,5.0,1.0,0.0,5.0008592330675405,0.9990895085420768,0.0
317,20.0,4.0,1.0,5.0,1.0,0.25,5.00078675553149,1.0004143925532418,0.24785107370714166
318,20.0,4.0,2.0,5.0,1.0,0.5,5.0006835466581165,1.0017357144993284,0.49592943090851316
319,20.0,4.0,3.0,5.0,1.0,0.75,5.000889582486211,1.003191700819618,0.7458911487854808
320,20.0,4.0,4.0,5.0,1.0,1.0,5.0004176810472485,1.0213136630651662,4.596025107959769
321,21.0,0.0,0.0,5.25,0.0,0.0,5.250375077738649,-0.0007865186414535404,0.0
322,21.0,0.0,2.0,5.25,0.0,0.5,5.250597438311654,0.0012859699255705567,0.5011585337704781
323,21.0,0.0,4.0,5.25,0.0,1.0,5.250451119110442,0.004177835841672146,1.0014657826111504
324,21.0,2.0,0.0,5.25,0.5,0.0,5.250650014350487,0.49879953955980083,-0.001206327123848931
325,21.0,2.0,2.0,5.25,0.5,0.5,5.250899329699376,0.5012579161840716,0.4986818269885224
326,21.0,2.0,4.0,5.25,0.5,1.0,5.250711058778667,0.5041184756101154,0.9986558122826831
327,21.0,4.0,0.0,5.25,1.0,0.0,5.25077561492292,0.9984667162988773,-0.005209724823182109
328,21.0,4.0,2.0,5.25,1.0,0.5,5.251426960340403,1.0013399409772743,0.49606560551423606
329,21.0,4.0,4.0,5.25,1.0,1.0,5.250995414850209,1.004284449732458,0.995836900509421
330,22.0,0.0,0.0,5.5,0.0,0.0,5.500395454577721,-0.0017209679143348241,0.0007893351466274477
331,22.0,0.0,1.0,5.5,0.0,0.25,5.5004032840972314,-0.0009292283920032191,0.2510914117641879
332,22.0,0.0,2.0,5.5,0.0,0.5,5.50051647749716,0.0002972485782008209,0.5012358860507741
333,22.0,0.0,3.0,5.5,0.0,0.75,5.500594660895134,0.0017989373843558768,0.7512023622604165
334,22.0,0.0,4.0,5.5,0.0,1.0,5.500608932662541,0.003194239603313376,1.0010884660885198
335,22.0,1.0,0.0,5.5,0.25,0.0,5.500675840442567,0.24801956227784702,0.00013392947863195698
336,22.0,1.0,2.0,5.5,0.25,0.5,5.500687086641588,0.25030689440168047,0.4998211916758221
337,22.0,1.0,4.0,5.5,0.25,1.0,5.500724648009,0.2531642426434051,0.9997899446274933
338,22.0,2.0,0.0,5.5,0.5,0.0,5.500796444742629,0.49780227921553616,-0.001505713277767513
339,22.0,2.0,1.0,5.5,0.5,0.25,5.500967476000372,0.4990658934738028,0.24849783518061253
340,22.0,2.0,2.0,5.5,0.5,0.5,5.500912011832511,0.5003368632301931,0.49848049511775777
341,22.0,2.0,3.0,5.5,0.5,0.75,5.500820667521248,0.5017637776703606,0.7484793098846299
342,22.0,2.0,4.0,5.5,0.5,1.0,5.500822642932109,0.5031325591775735,0.9984739326247569
343,22.0,3.0,0.0,5.5,0.75,0.0,5.501009748654259,0.7478105590777405,-0.0019335112661802813
344,22.0,3.0,2.0,5.5,0.75,0.5,5.501092331271631,0.7503688867073903,0.4969606909287709
345,22.0,3.0,4.0,5.5,0.75,1.0,5.500979431802674,0.7531281874414805,0.9971291488161488
346,22.0,4.0,0.0,5.5,1.0,0.0,5.501332275218537,0.9978188420693617,-0.002473610957434651
347,22.0,4.0,1.0,5.5,1.0,0.25,5.501436104712365,0.9990960424770504,0.2465725501520341
348,22.0,4.0,2.0,5.5,1.0,0.5,5.5012464412122855,1.0004048317539636,0.4954527921125284
349,22.0,4.0,3.0,5.5,1.0,0.75,5.501047027326532,1.0018113756300668,0.7456298455902176
350,22.0,4.0,4.0,5.5,1.0,1.0,5.501117560012861,1.0031236115482094,0.9957586756637317
351,23.0,0.0,0.0,5.75,0.0,0.0,5.750434153493231,-0.0026134986305513847,0.0008605455283845437
352,23.0,0.0,2.0,5.75,0.0,0.5,5.750707962382004,0.000228493861647934,0.5010973337419034
353,23.0,0.0,4.0,5.75,0.0,1.0,5.7508474145726405,0.0032176989860499263,1.0011208938976168
354,23.0,2.0,0.0,5.75,0.5,0.0,5.750675547483912,0.4972187611199457,-0.0018949984532094098
355,23.0,2.0,2.0,5.75,0.5,0.5,5.750971227343628,0.5002065534779644,0.4981885795608283
356,23.0,2.0,4.0,5.75,0.5,1.0,5.751143438225082,0.5031822108313277,0.9980874091907349
357,23.0,4.0,0.0,5.75,1.0,0.0,5.7508154450393665,0.9972102146311478,-0.005499121741685301
358,23.0,4.0,2.0,5.75,1.0,0.5,5.751331769112088,1.0001783782570615,0.49538511206852986
359,23.0,4.0,4.0,5.75,1.0,1.0,5.751418929084124,1.0031422517656392,0.9951739496636632
360,24.0,0.0,0.0,6.0,0.0,0.0,6.000540708087719,-0.0029829352804414673,0.0008648368076644064
361,24.0,0.0,1.0,6.0,0.0,0.25,6.000794556976141,-0.0013482381317832357,0.25070492537898365
362,24.0,0.0,2.0,6.0,0.0,0.5,6.000797312772399,0.00016415323677103057,0.5005971404233306
363,24.0,0.0,3.0,6.0,0.0,0.75,6.0010599220104455,0.001725084933602044,0.7505516348338331
364,24.0,0.0,4.0,6.0,0.0,1.0,6.001159537000573,0.0033614814589416975,1.0005288340622593
365,24.0,1.0,0.0,6.0,0.25,0.0,6.000729252312057,0.24709487056616247,-0.000941042374656013
366,24.0,1.0,2.0,6.0,0.25,0.5,6.000929571094269,0.25014756439936064,0.49900630415700464
367,24.0,1.0,4.0,6.0,0.25,1.0,6.001292446038129,0.25331719245648127,0.9989971291444556
368,24.0,2.0,0.0,6.0,0.5,0.0,6.000926230764341,0.4971580935253182,-0.0024614005167980335
369,24.0,2.0,1.0,6.0,0.5,0.25,6.001090359162909,0.49863515237830774,0.24747240923371092
370,24.0,2.0,2.0,6.0,0.5,0.5,6.001093436287156,0.5001236464667758,0.4974008732446809
371,24.0,2.0,3.0,6.0,0.5,0.75,6.001348445186156,0.5017035721082391,0.7474465115913944
372,24.0,2.0,4.0,6.0,0.5,1.0,6.00141715201804,0.5032779177966293,0.9974934686486467
373,24.0,3.0,0.0,6.0,0.75,0.0,6.001034188612304,0.7471329671871295,-0.003497023568336336
374,24.0,3.0,2.0,6.0,0.75,0.5,6.001233527453249,0.7501151457156272,0.4957104866451499
375,24.0,3.0,4.0,6.0,0.75,1.0,6.001566891880692,0.7533131786215123,0.995859013058898
376,24.0,4.0,0.0,6.0,1.0,0.0,6.001263061837503,0.9971056648543608,-0.004520147729452054
377,24.0,4.0,1.0,6.0,1.0,0.25,6.001384232705963,0.998605338668813,0.24473774131266568
378,24.0,4.0,2.0,6.0,1.0,0.5,6.00135584472192,1.0001083798913335,0.4940126126950998
379,24.0,4.0,3.0,6.0,1.0,0.75,6.001652175104998,1.0016999567301534,0.7440864853961632
380,24.0,4.0,4.0,6.0,1.0,1.0,6.0017378131299255,1.003356305061054,0.9941929642712682
381,25.0,0.0,0.0,6.25,0.0,0.0,6.250924777220722,-0.0029526635866214375,2.9571513295615365e-05
382,25.0,0.0,2.0,6.25,0.0,0.5,6.25095921542946,-1.1258756405552964e-06,0.49993972595410224
383,25.0,0.0,4.0,6.25,0.0,1.0,6.250881626643463,0.0027907559360052206,0.9999512023685556
384,25.0,2.0,0.0,6.25,0.5,0.0,6.251160439185587,0.4970516469148068,-0.0028411122676042723
385,25.0,2.0,2.0,6.25,0.5,0.5,6.2512103010292925,0.4999770216576388,0.4971169102539431
386,25.0,2.0,4.0,6.25,0.5,1.0,6.25113758707072,0.5028102381640784,0.9970465309270361
387,25.0,4.0,0.0,6.25,1.0,0.0,6.251376727495407,0.9970372281676251,-0.006164353014103587
388,25.0,4.0,2.0,6.25,1.0,0.5,6.251501913475546,0.999978622541953,0.49441520894810725
389,25.0,4.0,4.0,6.25,1.0,1.0,6.2513621385501725,1.0027915056376342,0.994244984320718
390,26.0,0.0,0.0,6.5,0.0,0.0,6.501444182897144,-0.0026013660326974345,6.771406503009703e-05
391,26.0,0.0,1.0,6.5,0.0,0.25,6.501038303699843,-0.0014279552590455008,0.25004380594551767
392,26.0,0.0,2.0,6.5,0.0,0.5,6.50082674351705,-0.0002495504434928412,0.5000310513234022
393,26.0,0.0,3.0,6.5,0.0,0.75,6.500411487399391,0.0010217046246215886,0.7499844851143819
394,26.0,0.0,4.0,6.5,0.0,1.0,6.500287680713679,0.002257833092083012,0.9999483223595234
395,26.0,1.0,0.0,6.5,0.25,0.0,6.501382856702158,0.2473546150578837,-0.001146028885332285
396,26.0,1.0,2.0,6.5,0.25,0.5,6.50092116806326,0.24974167844328532,0.49878507521820736
397,26.0,1.0,4.0,6.5,0.25,1.0,6.5003373517519565,0.25224022527845935,0.9987960043661194
398,26.0,2.0,0.0,6.5,0.5,0.0,6.501418261029006,0.49732398075519985,-0.002451779977309404
399,26.0,2.0,1.0,6.5,0.5,0.25,6.501103093277588,0.49853510641847354,0.24753137036489467
400,26.0,2.0,2.0,6.5,0.5,0.5,6.500997402258574,0.4997315882717704,0.497534826265157
401,26.0,2.0,3.0,6.5,0.5,0.75,6.500547807155884,0.5009878784306965,0.7475768330312808
402,26.0,2.0,4.0,6.5,0.5,1.0,6.5003578331086675,0.5022303230228679,0.9976212198356663
403,26.0,3.0,0.0,6.5,0.75,0.0,6.501528454235966,0.7473122798218473,-0.0033211776129527903
404,26.0,3.0,2.0,6.5,0.75,0.5,6.501054492445751,0.7496963959402431,0.496150427218196
405,26.0,3.0,4.0,6.5,0.75,1.0,6.500429125022485,0.7522875103848846,0.9962959926052111
406,26.0,4.0,0.0,6.5,1.0,0.0,6.501480481906104,0.9972987870193462,-0.004223172192623845
407,26.0,4.0,1.0,6.5,1.0,0.25,6.501159263570801,0.9984949409786836,0.24527399697352711
408,26.0,4.0,2.0,6.5,1.0,0.5,6.501125494906827,0.9996639961941841,0.49478630091792464
409,26.0,4.0,3.0,6.5,1.0,0.75,6.500692984924465,1.0009966525760359,0.7448549375852952
410,26.0,4.0,4.0,6.5,1.0,1.0,6.5005282549866665,1.0023419253690864,0.9949395721750947
411,27.0,0.0,0.0,6.75,0.0,0.0,6.751503968984549,-0.0022049486156402237,0.001279244216075246
412,27.0,0.0,2.0,6.75,0.0,0.5,6.750745607931199,-0.0001670343228091808,0.5012795281583636
413,27.0,0.0,4.0,6.75,0.0,1.0,6.749924526025386,0.0017724914991994723,1.0012810392918339
414,27.0,2.0,0.0,6.75,0.5,0.0,6.751609510175746,0.4978162354344988,-0.0006872829095035288
415,27.0,2.0,2.0,6.75,0.5,0.5,6.750841720476827,0.49983041141362733,0.4993040067337297
416,27.0,2.0,4.0,6.75,0.5,1.0,6.750055145134606,0.5017883824083844,0.9992548684296141
417,27.0,4.0,0.0,6.75,1.0,0.0,6.75168739060761,0.9978303510482026,-0.0029221621937464536
418,27.0,4.0,2.0,6.75,1.0,0.5,6.751023619746709,0.9998471895099675,0.4974924388996171
419,27.0,4.0,4.0,6.75,1.0,1.0,6.750155092979646,1.0017234279265907,0.9973859830015187
420,28.0,0.0,0.0,7.0,0.0,0.0,7.001235872218133,-0.0018840654614861257,0.0025714471415093287
421,28.0,0.0,1.0,7.0,0.0,0.25,7.000768125788693,-0.0010759148864091478,0.25256714172497796
422,28.0,0.0,2.0,7.0,0.0,0.5,7.000540073229134,-0.00032264088454028614,0.5025617340834561
423,28.0,0.0,3.0,7.0,0.0,0.75,7.00016915381785,0.00042942571259173994,0.7525294826646208
424,28.0,0.0,4.0,7.0,0.0,1.0,7.000050358409316,0.001176080050624937,1.0025075021170995
425,28.0,1.0,0.0,7.0,0.25,0.0,7.0011519843347925,0.24813529360710146,0.001714017626583788
426,28.0,1.0,2.0,7.0,0.25,0.5,7.00061003995351,0.2496627621292936,0.501785401827569
427,28.0,1.0,4.0,7.0,0.25,1.0,7.000081599880569,0.2511202098617467,1.0018277553417625
428,28.0,2.0,0.0,7.0,0.5,0.0,7.001133003946057,0.4981554194348667,0.000944013104107744
429,28.0,2.0,1.0,7.0,0.5,0.25,7.000770267563296,0.4989025915564511,0.25100310498460093
430,28.0,2.0,2.0,7.0,0.5,0.5,7.000661286594945,0.49964729907958766,0.5010244313866261
431,28.0,2.0,3.0,7.0,0.5,0.75,7.000255578243765,0.5003620475305248,0.7511039639137825
432,28.0,2.0,4.0,7.0,0.5,1.0,7.000080242692412,0.5010686068727657,1.001163906661622
433,28.0,3.0,0.0,7.0,0.75,0.0,7.001183002464533,0.7482023024892964,0.0004491071041698415
434,28.0,3.0,2.0,7.0,0.75,0.5,7.000669150315198,0.7495933732410024,0.5001772084584293
435,28.0,3.0,4.0,7.0,0.75,1.0,7.000133100096528,0.7510843695376326,1.0003740125079277
436,28.0,4.0,0.0,7.0,1.0,0.0,7.001088110683635,0.9982597482090069,-1.971598314246632e-05
437,28.0,4.0,1.0,7.0,1.0,0.25,7.000746594456444,0.9989006953327203,0.2496813136468446
438,28.0,4.0,2.0,7.0,1.0,0.5,7.000698683202211,0.9995377108929586,0.4993575375958174
439,28.0,4.0,3.0,7.0,1.0,0.75,7.000329439970399,1.0003492425357827,0.7495038137929259
440,28.0,4.0,4.0,7.0,1.0,1.0,7.000194724391077,1.0011016325787985,0.9996338028404717
441,29.0,0.0,0.0,7.25,0.0,0.0,7.250643756898046,-0.0013741318650543146,0.0024954809758616706
442,29.0,0.0,2.0,7.25,0.0,0.5,7.250504688778273,-0.0001884457317952987,0.5024649663750288
443,29.0,0.0,4.0,7.25,0.0,1.0,7.250437791654423,0.0008673736798689751,1.002430678178767
444,29.0,2.0,0.0,7.25,0.5,0.0,7.25064631180228,0.49871697820779703,0.0013631588699386694
445,29.0,2.0,2.0,7.25,0.5,0.5,7.250525427160018,0.4998019920012466,0.5013599969301102
446,29.0,2.0,4.0,7.25,0.5,1.0,7.250466671739415,0.5009001774255395,1.0012986113530686
447,29.0,4.0,0.0,7.25,1.0,0.0,7.250591328692218,0.9987658235029349,0.00012535407512702243
448,29.0,4.0,2.0,7.25,1.0,0.5,7.250595106491511,0.999823473950344,0.5004215469286649
449,29.0,4.0,4.0,7.25,1.0,1.0,7.250479376728059,1.0008215431237415,1.0002969972089406
450,30.0,0.0,0.0,7.5,0.0,0.0,7.500435949382779,-0.0009676221875567462,0.0014458051379801255
451,30.0,0.0,1.0,7.5,0.0,0.25,7.500625819910599,-0.0006075054036275978,0.25144791976134784
452,30.0,0.0,2.0,7.5,0.0,0.5,7.50059469667649,-0.0002513845481015906,0.5014469680647351
453,30.0,0.0,3.0,7.5,0.0,0.75,7.500815171066444,0.00011895482475943188,0.751410656909893
454,30.0,0.0,4.0,7.5,0.0,1.0,7.500902088483677,0.0004703274985150044,1.0013919040551893
455,30.0,1.0,0.0,7.5,0.25,0.0,7.500416059367651,0.2490045449944195,0.001080224364486769
456,30.0,1.0,2.0,7.5,0.25,0.5,7.500646767332203,0.24974337428554597,0.5010860619033783
457,30.0,1.0,4.0,7.5,0.25,1.0,7.50092345007651,0.25042064265938807,1.0011164966790018
458,30.0,2.0,0.0,7.5,0.5,0.0,7.500429842459587,0.4989838964286301,0.0007062166031717143
459,30.0,2.0,1.0,7.5,0.5,0.25,7.500636490750557,0.4993694280413369,0.2507176463867412
460,30.0,2.0,2.0,7.5,0.5,0.5,7.5006755631100575,0.49973937947624886,0.5007315160677343
461,30.0,2.0,3.0,7.5,0.5,0.75,7.500885890770904,0.5000658777543073,0.7507824637863041
462,30.0,2.0,4.0,7.5,0.5,1.0,7.500927759970375,0.5003802106219208,1.0008299731369563
463,30.0,3.0,0.0,7.5,0.75,0.0,7.50047210856482,0.7490187980994174,0.0005247244883299302
464,30.0,3.0,2.0,7.5,0.75,0.5,7.500689179684417,0.749692321926553,0.5002725892757366
465,30.0,3.0,4.0,7.5,0.75,1.0,7.50097855025135,0.7504211991723538,1.000449582362591
466,30.0,4.0,0.0,7.5,1.0,0.0,7.500483923346905,0.9990631941126278,0.00036356242797217435
467,30.0,4.0,1.0,7.5,1.0,0.25,7.500667488460262,0.9993461977767891,0.250092793249263
468,30.0,4.0,2.0,7.5,1.0,0.5,7.500695674325375,0.9996434285940762,0.49981712407200035
469,30.0,4.0,3.0,7.5,1.0,0.75,7.500956185064988,1.0000523702974333,0.7499461957879295
470,30.0,4.0,4.0,7.5,1.0,1.0,7.501037044985381,1.0004642221847,1.000063369634063
471,31.0,0.0,0.0,7.75,0.0,0.0,7.750450243202594,-0.0006567681990537048,0.000653567867761335
472,31.0,0.0,2.0,7.75,0.0,0.5,7.750543997956164,-0.00019650857543607484,0.5006574917425974
473,31.0,0.0,4.0,7.75,0.0,1.0,7.75059745779876,0.0002613402106615827,1.0006625565786778
474,31.0,2.0,0.0,7.75,0.5,0.0,7.750408118989231,0.49934441321236,0.00018368680892165244
475,31.0,2.0,2.0,7.75,0.5,0.5,7.750530553810965,0.49980614993747163,0.5001732541052903
476,31.0,2.0,4.0,7.75,0.5,1.0,7.750610854442691,0.5003099723114728,1.0001446871565147
477,31.0,4.0,0.0,7.75,1.0,0.0,7.7503711558961985,0.9993315659158772,-0.0004360935303788193
478,31.0,4.0,2.0,7.75,1.0,0.5,7.750553145030868,0.9998587178241101,0.4997882463169232
479,31.0,4.0,4.0,7.75,1.0,1.0,7.75057657910269,1.000291068668413,0.9996771110858889
480,32.0,0.0,0.0,8.0,0.0,0.0,8.000420036963712,-0.00047651845164886565,0.0003131465479218679
481,32.0,0.0,1.0,8.0,0.0,0.25,8.00031791792198,-0.0003066329482010843,0.25031731147768344
482,32.0,0.0,2.0,8.0,0.0,0.5,8.000282013836511,-0.00013848679387494457,0.5003224412642644
483,32.0,0.0,3.0,8.0,0.0,0.75,8.000210416537158,5.547654041180905e-05,0.7503355197936282
484,32.0,0.0,4.0,8.0,0.0,1.0,8.00017352265616,0.00023863436652377302,1.0003395509256547
485,32.0,1.0,0.0,8.0,0.25,0.0,8.000362718676996,0.24950915710148575,0.0001452848482847234
486,32.0,1.0,2.0,8.0,0.25,0.5,8.000289050930373,0.24986556060284776,0.5001677578959872
487,32.0,1.0,4.0,8.0,0.25,1.0,8.000166771261284,0.25019468003540307,1.0002236906007662
488,32.0,2.0,0.0,8.0,0.5,0.0,8.000296839466504,0.4995059931495722,-3.8635316280953994e-05
489,32.0,2.0,1.0,8.0,0.5,0.25,8.000298065198912,0.49969184592444627,0.24998602755890492
490,32.0,2.0,2.0,8.0,0.5,0.5,8.000293224870312,0.49986179367399003,0.5000070158113826
491,32.0,2.0,3.0,8.0,0.5,0.75,8.000204136254135,0.5000131617511321,0.7500663417109265
492,32.0,2.0,4.0,8.0,0.5,1.0,8.000148522771935,0.5001546703409538,1.0001099408609133
493,32.0,3.0,0.0,8.0,0.75,0.0,8.000343929261527,0.7495537467433936,-4.625227322303408e-05
494,32.0,3.0,2.0,8.0,0.75,0.5,8.000283551370705,0.7498239797742061,0.4997680493866518
495,32.0,3.0,4.0,8.0,0.75,1.0,8.000172013824896,0.7501955297273497,0.9999207616122521
496,32.0,4.0,0.0,8.0,1.0,0.0,8.000322078748885,0.9995924867193932,-5.44739619360525e-05
497,32.0,4.0,1.0,8.0,1.0,0.25,8.000284446313453,0.999685911798197,0.24974175104258872
498,32.0,4.0,2.0,8.0,1.0,0.5,8.000277550545896,0.9997931016184345,0.49953097400325913
499,32.0,4.0,3.0,8.0,1.0,0.75,8.00022058762411,1.0000018847329393,0.7496238495127767
500,32.0,4.0,4.0,8.0,1.0,1.0,8.000197268085007,1.0002333950245104,0.9997118716752453
501,33.0,0.0,0.0,8.25,0.0,0.0,8.25023020510254,-0.0003191936779802503,0.00038886079812757476
502,33.0,0.0,2.0,8.25,0.0,0.5,8.250194555318615,-8.23549291125735e-05,0.5004098089793658
503,33.0,0.0,4.0,8.25,0.0,1.0,8.250135121255987,0.0001269772279350659,1.000392716768094
504,33.0,2.0,0.0,8.25,0.5,0.0,8.250221830065524,0.4996866051201754,0.000160348850516412
505,33.0,2.0,2.0,8.25,0.5,0.5,8.25018625914923,0.4999163772309207,0.5001536954487731
506,33.0,2.0,4.0,8.25,0.5,1.0,8.250156622830746,0.5001667217315041,1.0001247072485842
507,33.0,4.0,0.0,8.25,1.0,0.0,8.250185791093932,0.9996927649249938,-0.00018017523721643617
508,33.0,4.0,2.0,8.25,1.0,0.5,8.250216502604163,0.9999389732431491,0.5000011943822313
509,33.0,4.0,4.0,8.25,1.0,1.0,8.250134403055272,1.0001348321115686,0.9999100055056237
510,34.0,0.0,0.0,8.5,0.0,0.0,8.500094117453264,-0.00034243392081370063,0.00033006279523673475
511,34.0,0.0,1.0,8.5,0.0,0.25,8.500128895690764,-0.00021657113410129104,0.2503050843874534
512,34.0,0.0,2.0,8.5,0.0,0.5,8.50012431299881,-0.00010483564926929812,0.5002773425836783
513,34.0,0.0,3.0,8.5,0.0,0.75,8.500157757263182,2.3836642560830526e-05,0.7502928086926525
514,34.0,0.0,4.0,8.5,0.0,1.0,8.500172312686919,0.00014184919914538675,1.000306889435825
515,34.0,1.0,0.0,8.5,0.25,0.0,8.500099801214565,0.24968669620164713,0.00019916345011329454
516,34.0,1.0,2.0,8.5,0.25,0.5,8.500143706458651,0.24990256150644324,0.5001891937937619
517,34.0,1.0,4.0,8.5,0.25,1.0,8.500171760759109,0.2501177672655626,1.0002441148467207
518,34.0,2.0,0.0,8.5,0.5,0.0,8.500083229282835,0.49970088680778957,6.954629668676505e-05
519,34.0,2.0,1.0,8.5,0.5,0.25,8.500136762676862,0.49980781913946315,0.2500962010610479
520,34.0,2.0,2.0,8.5,0.5,0.5,8.500171430049809,0.4999119526628751,0.5001131531427653
521,34.0,2.0,3.0,8.5,0.5,0.75,8.500177941162306,0.4999989629056283,0.7501387461938328
522,34.0,2.0,4.0,8.5,0.5,1.0,8.500165457150828,0.5000961057585099,1.0001653640016785
523,34.0,3.0,0.0,8.5,0.75,0.0,8.500112851901354,0.7497443119878394,0.00010210269884101581
524,34.0,3.0,2.0,8.5,0.75,0.5,8.500162167044463,0.7498905514826574,0.4999508067310147
525,34.0,3.0,4.0,8.5,0.75,1.0,8.500194881883264,0.7501164599200854,1.0000670044715239
526,34.0,4.0,0.0,8.5,1.0,0.0,8.500139994396807,0.9997944505214408,0.00015423089531943422
